Ordem de prod,Ref. do Artigo,Data de prod,Temperatura (F°),Peso médio (g),Comprimento médio (mm),Diâmetro,Gotas cortadas (toneladas),Total de Defeitos no Dia,Defeito Mais Frequente do Dia,Sujo de óleo,Rugas,Racho na terminação,Trinca por choque térmico,Dobra,Falta de seção,Bolha,Sardas,Dobra aberta no gargalo,Lascado em produção,Racho no espelho,Pinta preta,Parada de Máquina em Troca,Bolha aberta,Racho abaixo,Racho na rosca,Marca brilhante,Pedra,Fora de cor,Marca de escova,T abaixo do mínimo,Marca de molde,Racho no ombro,Sujo de molde,I abaixo do mínimo,Onda,Costura,Terminação suja,Frasco caído na esteira,Corpo torto,Ombro mal cheio,Aderido,Parada de Máquina Diversa,H acima do máximo,Fundo torto,Gargalo fraco,Costura desencontrada,Cava no ombro,Martelado,Racho na trava,Frio,Aglomerado de bolhas,Racho no anel,Respingo de óleo,Volume abaixo do mínimo,Racho no desenho,Terminação deformada,Racho no fundo,Ombro deformado,Boca abaixo do mínimo,Dupla costura,Racho no corpo,Cascão,Volume acima do máximo,T acima do máximo,Batido,Lascado no empacotamento,Ombro acima do máximo,Mancha escura,Racho acima do anel,Corpo +,H abaixo do mínimo,Racho no gargalo,Sujeira externa,Mancha de óleo,Rebarba,Ferrugem no fundo,Marca de tesoura,Amassado,Atrito,Gargalo fechado,Quebrado,Terminação torta,Dobra aberta,Mal distribuído,Fundo irregular,Racho no registro,Áspero,Sujo de óleo lambuzado,Microfissura,Marca de baffle,Friso -,Friso na terminação,Friso no fundo,Racho acima do fundo,Desenho apagado,Marca brilhante no fundo,Gaiola,Costura cortante,Lascado no fundo,Fundo canto fino,Chupado,Estufado,Rebarba na terminação,Cava no gargalo,Rebarba cortante,Terminação fora de centro,Altura acima do máximo,Friso +,Canto fino,Ferrugem,Parede irregular,Onda no fundo,Altura abaixo do mínimo,Risco,Ombro abaixo do mínimo,Espessura acima do máximo,Fio de tesoura,Meia lua,Anel deformado,Fundo fino,Bolha aberta no espelho,Rebarba interna,Racho na costura,Sujeira interna,Racho nas letras,Costura saliente na rosca,Bolha aberta interna,Cascão cortante,Espessura abaixo do mínimo,Fundo deformado,Bolha na alça,Ferrugem no corpo,Fagulha,Alça deformada,Instabilidade,Crú
193459,C0068.0000R,2024-03-12,2147.7899999999986,194.2,95.9,40.1,16.788,189,Sujo de óleo,62,38,4,15,3,4,1,12,3,1,1,2,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193459,C0068.0000R,2024-03-13,2159.749999999998,194.7,98.0,37.8,6.33,173,Sujo de óleo,33,11,9,15,0,2,0,1,2,2,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193462,C1284.0000R,2024-03-21,2176.839999999999,171.8,91.8,40.3,22.28,298,Fora de cor,28,34,19,24,1,12,0,0,6,1,6,3,15,0,1,2,0,0,66,0,2,7,1,3,1,0,2,0,19,4,0,0,0,2,3,4,0,0,0,0,0,0,0,2,12,0,3,1,0,0,0,0,1,0,2,0,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193462,C1284.0000R,2024-03-22,2173.7199999999984,172.6,86.0,40.4,22.363,265,Trinca por choque térmico,39,19,26,77,3,12,4,4,2,0,6,13,0,2,1,1,0,0,0,0,1,0,4,4,7,0,2,1,6,2,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,1,2,0,0,0,5,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
193462,C1284.0000R,2024-03-23,2165.429999999999,172.2,81.9,41.3,22.356,230,Trinca por choque térmico,42,30,17,61,2,7,3,3,0,0,0,6,0,1,0,0,1,1,0,0,2,5,0,1,1,0,0,0,5,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,9,3,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193462,C1284.0000R,2024-03-24,2165.969999999999,172.6,83.1,41.4,21.49,256,Sujo de óleo,46,21,33,35,0,43,6,4,3,1,1,3,0,4,0,1,0,2,0,0,2,2,5,4,1,0,2,0,0,1,0,0,0,4,3,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,10,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193462,C1284.0000R,2024-03-25,2160.4399999999987,173.0,87.6,37.6,2.495,192,Sujo de óleo,27,8,26,9,1,0,0,2,0,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193463,C1298.0000R,2024-03-13,2159.749999999998,171.4,98.0,37.8,9.195,173,Sujo de óleo,1,13,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193463,C1298.0000R,2024-03-14,2175.4399999999987,169.5,89.0,40.2,14.932,188,Sujo de óleo,72,18,29,1,3,0,2,0,10,0,1,3,0,2,1,3,0,0,0,1,0,2,1,0,9,0,0,0,4,3,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193463,C1298.0000R,2024-03-15,2177.7299999999987,171.6,93.8,39.5,14.934,197,Sujo de óleo,80,33,26,2,6,10,0,2,6,1,0,2,0,0,3,3,1,1,0,0,0,1,0,3,8,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193463,C1298.0000R,2024-03-16,2184.049999999999,173.0,97.4,38.7,14.951,203,Sujo de óleo,91,20,6,4,8,10,2,4,11,0,0,2,0,2,0,6,3,0,0,0,6,1,2,2,5,0,2,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193463,C1298.0000R,2024-03-17,2184.099999999998,173.3,96.4,38.7,14.912,206,Sujo de óleo,119,15,13,1,9,2,3,1,8,2,4,3,0,1,0,8,0,2,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193463,C1298.0000R,2024-03-18,2184.099999999998,172.9,92.5,39.4,14.907,185,Sujo de óleo,104,15,11,3,7,2,3,1,2,0,2,1,0,3,2,4,2,8,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193463,C1298.0000R,2024-03-19,2184.0399999999986,172.8,93.2,39.3,14.862,169,Sujo de óleo,86,28,9,1,0,2,3,2,15,1,0,1,0,0,0,2,1,3,0,3,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193463,C1298.0000R,2024-03-20,2184.2599999999998,173.1,88.8,36.4,10.703,162,Sujo de óleo,66,14,15,1,0,8,1,0,21,0,2,1,0,3,0,7,0,1,0,1,5,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193533,C1165.0000R,2024-04-11,2131.1799999999985,195.7,93.8,36.2,15.236,175,Sujo de óleo,16,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,0,0,1,0,1,2,0,0,4,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193533,C1165.0000R,2024-04-12,2140.099999999999,196.6,98.4,32.8,24.909,206,Sujo de óleo,106,6,4,3,9,0,1,28,0,3,2,8,0,6,0,1,0,3,0,4,0,2,0,0,2,0,3,2,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193533,C1165.0000R,2024-04-13,2140.599999999999,196.9,100.1,39.1,24.93,179,Sujo de óleo,84,2,3,0,7,8,0,24,8,1,0,8,0,6,5,1,1,0,0,2,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193533,C1165.0000R,2024-04-14,2140.8499999999985,197.0,101.9,39.0,24.984,192,Sujo de óleo,90,0,11,0,5,10,6,6,3,2,3,9,0,1,7,2,0,1,0,0,2,4,0,0,4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193533,C1165.0000R,2024-04-15,2140.0499999999984,196.4,99.3,39.4,24.963,184,Sujo de óleo,94,1,14,0,0,2,9,20,2,1,4,13,0,2,2,3,0,0,0,0,0,0,0,3,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193533,C1165.0000R,2024-04-16,2140.249999999999,197.1,98.4,39.7,24.959,169,Sujo de óleo,75,3,13,0,6,10,3,17,10,0,4,8,0,0,1,1,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193533,C1165.0000R,2024-04-17,2124.5999999999985,197.1,99.5,39.8,24.943,175,Sujo de óleo,78,6,14,1,9,6,6,9,7,0,3,8,0,1,0,3,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193533,C1165.0000R,2024-04-18,2106.659999999998,196.7,88.7,40.1,3.047,200,Sujo de óleo,34,0,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193535,C1332.0000V,2024-04-24,2148.2999999999993,116.4,83.4,31.2,19.33,249,Parada de Máquina em Troca,31,0,0,0,1,11,0,5,21,5,0,1,64,1,2,0,0,2,0,0,0,4,0,7,0,2,0,0,0,0,0,6,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193535,C1332.0000V,2024-04-25,2155.3699999999985,116.3,83.4,34.5,20.743,244,Sujo de óleo,71,0,0,5,9,4,2,12,25,11,0,5,0,2,0,0,1,4,0,1,8,0,1,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193535,C1332.0000V,2024-04-26,2160.259999999998,116.6,85.2,35.1,7.94,195,Sujo de óleo,48,2,0,6,7,10,5,14,6,10,0,0,0,2,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193537,C1203.0000R,2024-04-02,2191.0999999999985,173.6,82.1,39.8,25.13,317,Sujo de óleo,61,6,41,1,28,12,13,2,30,0,27,1,32,7,5,1,0,1,0,1,0,3,0,0,2,0,2,4,0,3,0,0,0,0,0,10,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193537,C1203.0000R,2024-04-03,2179.7299999999987,174.0,81.4,39.7,24.459,288,Sujo de óleo,70,6,28,1,6,6,28,3,16,1,61,2,0,6,4,3,0,1,0,0,2,0,0,0,3,0,2,5,0,0,0,0,0,0,0,3,12,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193537,C1203.0000R,2024-04-04,2137.6399999999994,174.1,79.6,39.1,1.199,113,Sujo de óleo,26,0,3,0,1,4,5,0,8,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193594,C1137.0000R,2024-03-25,2162.7599999999975,171.4,87.6,37.6,17.406,192,Sujo de óleo,29,25,4,7,0,0,2,2,1,1,0,8,0,3,0,1,1,0,0,2,0,0,2,1,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193594,C1137.0000R,2024-03-26,2151.1699999999987,171.8,88.9,39.7,19.785,212,Sujo de óleo,76,16,16,1,8,16,12,9,1,0,3,5,0,10,1,0,2,7,0,0,0,2,4,1,4,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193594,C1137.0000R,2024-03-27,2145.199999999999,171.9,91.1,39.1,19.792,188,Sujo de óleo,73,15,10,8,1,10,17,8,4,0,0,1,0,4,0,1,0,10,0,4,0,0,0,1,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193594,C1137.0000R,2024-03-28,2144.969999999999,171.9,90.6,39.8,18.963,154,Sujo de óleo,56,4,10,5,2,2,12,3,3,0,0,1,0,18,0,2,5,2,0,8,2,5,4,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193594,C1137.0000R,2024-03-29,2144.8799999999983,171.9,95.1,39.4,19.744,166,Sujo de óleo,48,25,10,1,0,6,17,2,1,0,0,3,0,10,0,2,1,4,0,12,0,0,0,1,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193594,C1137.0000R,2024-03-30,2144.969999999999,171.7,89.8,40.3,18.91,176,Sujo de óleo,62,6,10,3,1,4,37,2,1,0,0,5,0,8,0,0,4,7,0,4,0,1,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193594,C1137.0000R,2024-04-01,2147.9199999999983,172.1,92.1,39.2,14.049,216,Sujo de óleo,60,23,34,6,11,6,33,4,0,0,0,1,0,7,2,7,0,1,0,1,0,4,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193619,C0121.0000R,2024-04-04,2144.9399999999982,192.1,79.6,39.1,23.172,113,Sujo de óleo,9,4,2,0,3,8,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193619,C0121.0000R,2024-04-05,2132.4299999999994,193.2,99.6,39.2,23.387,240,Sujo de óleo,94,36,11,0,9,3,4,6,2,6,6,12,0,1,10,0,0,7,0,0,0,1,0,4,2,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193619,C0121.0000R,2024-04-06,2132.0699999999993,191.4,102.1,39.5,24.446,214,Sujo de óleo,101,17,8,0,1,11,12,6,5,7,6,15,0,3,5,0,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193619,C0121.0000R,2024-04-07,2131.0699999999983,193.0,103.6,39.6,24.421,191,Sujo de óleo,85,32,4,4,2,0,17,6,9,8,2,6,0,0,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193619,C0121.0000R,2024-04-08,2130.7399999999993,193.2,102.8,38.9,12.19,205,Sujo de óleo,64,28,0,1,7,2,8,4,3,3,3,3,16,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
