Ordem de prod,Ref. do Artigo,Data de prod,Temperatura (F°),Peso médio (g),Comprimento médio (mm),Diâmetro,Gotas cortadas (toneladas),Total de Defeitos no Dia,Defeito Mais Frequente do Dia,Sujo de óleo,Rugas,Racho na terminação,Trinca por choque térmico,Dobra,Falta de seção,Bolha,Sardas,Dobra aberta no gargalo,Lascado em produção,Racho no espelho,Pinta preta,Parada de Máquina em Troca,Bolha aberta,Racho abaixo,Racho na rosca,Marca brilhante,Pedra,Fora de cor,Marca de escova,T abaixo do mínimo,Marca de molde,Racho no ombro,Sujo de molde,I abaixo do mínimo,Onda,Costura,Terminação suja,Frasco caído na esteira,Corpo torto,Ombro mal cheio,Aderido,Parada de Máquina Diversa,H acima do máximo,Fundo torto,Gargalo fraco,Costura desencontrada,Cava no ombro,Martelado,Racho na trava,Frio,Aglomerado de bolhas,Racho no anel,Respingo de óleo,Volume abaixo do mínimo,Racho no desenho,Terminação deformada,Racho no fundo,Ombro deformado,Boca abaixo do mínimo,Dupla costura,Racho no corpo,Cascão,Volume acima do máximo,T acima do máximo,Batido,Lascado no empacotamento,Ombro acima do máximo,Mancha escura,Racho acima do anel,Corpo +,H abaixo do mínimo,Racho no gargalo,Sujeira externa,Mancha de óleo,Rebarba,Ferrugem no fundo,Marca de tesoura,Amassado,Atrito,Gargalo fechado,Quebrado,Terminação torta,Dobra aberta,Mal distribuído,Fundo irregular,Racho no registro,Áspero,Sujo de óleo lambuzado,Microfissura,Marca de baffle,Friso -,Friso na terminação,Friso no fundo,Racho acima do fundo,Desenho apagado,Marca brilhante no fundo,Gaiola,Costura cortante,Lascado no fundo,Fundo canto fino,Chupado,Estufado,Rebarba na terminação,Cava no gargalo,Rebarba cortante,Terminação fora de centro,Altura acima do máximo,Friso +,Canto fino,Ferrugem,Parede irregular,Onda no fundo,Altura abaixo do mínimo,Risco,Ombro abaixo do mínimo,Espessura acima do máximo,Fio de tesoura,Meia lua,Anel deformado,Fundo fino,Bolha aberta no espelho,Rebarba interna,Racho na costura,Sujeira interna,Racho nas letras,Costura saliente na rosca,Bolha aberta interna,Cascão cortante,Espessura abaixo do mínimo,Fundo deformado,Bolha na alça,Ferrugem no corpo,Fagulha,Alça deformada,Instabilidade,Crú
193671,C0593.0000R,2024-04-08,2130.6499999999987,192.9,102.8,38.9,8.055,205,Sujo de óleo,8,5,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193671,C0593.0000R,2024-04-09,2131.8999999999983,192.7,100.0,38.6,16.654,206,Sujo de óleo,108,27,3,0,1,2,4,1,0,5,0,6,0,16,14,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193671,C0593.0000R,2024-04-10,2134.0499999999984,193.2,96.5,39.0,15.971,190,Sujo de óleo,72,59,0,0,7,6,6,4,0,7,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193671,C0593.0000R,2024-04-11,2131.1799999999985,193.3,93.8,36.2,6.347,175,Sujo de óleo,56,8,1,0,6,4,0,3,1,4,0,0,0,2,2,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193686,C1239.0000V,2024-04-20,2133.4999999999986,124.0,57.2,31.5,17.925,234,Dobra,28,0,7,1,51,2,5,0,6,0,0,5,0,1,2,0,25,0,0,13,0,5,2,0,2,17,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193686,C1239.0000V,2024-04-21,2149.149999999999,123.9,42.7,29.3,18.973,226,Dobra,59,0,2,15,79,0,7,0,4,0,3,10,0,4,0,0,0,2,0,1,0,0,10,0,0,1,1,0,0,0,0,17,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193686,C1239.0000V,2024-04-22,2135.7799999999975,124.4,91.8,36.2,2.821,295,Parada de Máquina em Troca,45,0,5,13,6,0,4,1,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193688,C1349.0000V,2024-04-18,2102.359999999998,203.0,88.7,40.1,18.936,200,Sujo de óleo,41,27,6,1,22,6,0,1,2,2,1,0,0,1,1,0,1,0,0,1,0,3,0,0,7,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193688,C1349.0000V,2024-04-19,2113.8499999999995,202.3,83.8,42.8,21.786,182,Sujo de óleo,79,20,7,9,6,14,0,0,1,0,0,1,0,1,1,0,6,2,0,2,0,2,2,1,2,0,0,0,2,0,0,1,0,0,11,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193688,C1349.0000V,2024-04-20,2131.8599999999983,202.1,57.2,31.5,1.003,234,Dobra,36,1,0,7,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193689,C1299.0000R,2024-04-22,2135.7799999999975,161.7,91.8,36.2,20.809,295,Parada de Máquina em Troca,32,2,17,12,14,9,3,1,21,4,6,3,48,3,1,0,3,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,1,2,5,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193689,C1299.0000R,2024-04-23,2150.7299999999977,161.3,117.8,35.0,24.65,328,Sujo de óleo,76,28,24,23,7,10,8,50,27,1,9,0,0,2,1,0,11,1,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,14,4,0,0,0,9,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193689,C1299.0000R,2024-04-24,2148.2999999999993,162.3,83.4,31.2,1.456,249,Parada de Máquina em Troca,20,8,5,11,3,0,1,9,9,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193692,C0139.0000R,2024-04-26,2160.259999999998,158.5,85.2,35.1,13.336,195,Sujo de óleo,21,13,2,5,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,6,0,0,7,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193692,C0139.0000R,2024-04-27,2191.449999999998,157.6,91.7,38.0,21.752,266,Sujo de óleo,79,35,15,22,21,10,9,3,3,0,1,1,0,0,11,0,2,11,0,1,0,3,8,1,1,1,2,0,0,0,0,1,16,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193692,C0139.0000R,2024-04-28,2191.0299999999984,158.0,90.8,37.0,8.413,211,Sujo de óleo,42,19,0,42,1,8,0,1,0,0,10,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193694,C0529.0000R,2024-04-28,2191.0299999999984,150.3,90.8,37.0,13.71,211,Sujo de óleo,36,0,2,0,6,2,2,0,0,0,1,2,0,2,4,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193694,C0529.0000R,2024-04-29,2187.909999999998,151.1,83.6,37.8,22.696,198,Sujo de óleo,85,0,8,5,27,20,6,6,0,3,0,2,0,7,1,0,0,1,0,0,3,3,0,1,1,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193694,C0529.0000R,2024-04-30,2187.749999999998,151.4,86.1,37.8,22.697,199,Sujo de óleo,94,3,5,10,20,2,14,18,0,2,2,8,0,1,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193694,C0529.0000R,2024-05-01,2187.6499999999987,152.4,85.4,37.5,22.776,183,Sujo de óleo,92,0,8,28,9,2,2,17,0,2,1,5,0,2,4,0,0,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193694,C0529.0000R,2024-05-02,2175.1099999999988,150.9,94.9,36.1,8.889,210,Sujo de óleo,70,1,4,21,0,2,1,3,2,1,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-15,2147.129999999999,129.4,79.4,38.2,15.193,228,Dobra,14,2,7,0,53,0,5,0,7,0,0,1,48,0,1,0,0,1,0,0,0,1,0,0,0,9,3,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-16,2179.1199999999994,130.6,68.5,39.0,18.689,352,Dobra,76,4,12,3,147,13,21,0,35,2,2,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-17,2155.999999999998,132.4,78.4,36.9,18.957,214,Sujo de óleo,83,0,20,0,48,2,10,0,10,1,10,1,0,4,0,3,0,4,0,0,5,0,0,0,1,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-18,2155.999999999998,132.9,79.7,37.0,19.006,212,Sujo de óleo,95,2,24,0,24,0,9,1,9,2,11,1,0,5,1,1,3,1,0,0,4,1,0,0,1,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-19,2155.679999999999,132.5,79.1,36.3,19.024,264,Sujo de óleo,56,3,46,0,50,4,13,3,6,2,31,1,0,2,6,4,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,0,0,0,1,0,0,1,0,0,4,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-20,2155.9799999999987,132.5,66.8,40.1,19.006,203,Dobra,46,3,19,0,48,18,15,0,4,5,11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-21,2155.999999999998,133.2,67.7,39.5,19.215,231,Sujo de óleo,83,4,12,0,53,3,24,1,3,5,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-22,2155.999999999998,133.1,68.8,38.8,19.085,196,Sujo de óleo,81,4,5,0,40,0,23,5,3,0,7,1,0,1,0,3,2,1,0,0,4,0,0,0,1,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-23,2155.999999999998,132.9,69.7,38.2,19.084,179,Sujo de óleo,80,3,14,0,28,0,15,9,0,1,4,6,0,0,2,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-24,2157.759999999999,132.8,70.5,38.2,19.156,198,Sujo de óleo,82,0,12,0,24,2,12,0,27,3,6,2,0,1,1,2,0,0,0,0,7,0,0,0,2,2,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193782,C1265.0000R,2024-05-25,2129.79,132.8,83.1,39.6,0.737,261,Gargalo fraco,33,0,3,0,5,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193783,C1215.0000R,2024-05-02,2175.1099999999988,188.5,94.9,36.1,15.76,210,Sujo de óleo,27,21,9,4,4,0,0,11,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,4,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193783,C1215.0000R,2024-05-03,2155.159999999998,188.6,117.7,36.8,26.052,353,Sujo de óleo,71,55,16,27,22,8,5,19,14,0,5,4,0,2,9,3,7,3,0,3,2,0,0,0,7,34,0,1,0,0,0,0,0,4,14,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193783,C1215.0000R,2024-05-04,2160.0599999999986,188.9,110.8,34.1,18.324,324,Sujo de óleo,84,40,7,10,11,22,4,17,39,0,1,5,0,2,6,0,7,2,0,0,2,1,2,0,3,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193784,C1203.0000R,2024-05-05,2141.0099999999984,174.0,80.9,37.5,18.785,218,Sujo de óleo,71,18,17,1,7,8,8,4,11,2,8,4,36,9,3,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193784,C1203.0000R,2024-05-06,2139.6099999999988,174.6,85.5,40.0,18.807,192,Sujo de óleo,91,7,16,2,5,2,7,0,6,3,1,8,0,14,1,4,3,2,0,1,0,0,0,0,0,3,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193784,C1203.0000R,2024-05-07,2141.759999999999,174.5,89.3,39.5,18.816,190,Sujo de óleo,79,7,13,1,3,12,10,0,3,1,4,4,0,15,11,9,1,3,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193784,C1203.0000R,2024-05-08,2142.6399999999994,174.8,92.1,39.4,18.844,190,Sujo de óleo,86,10,12,2,2,4,21,0,9,1,11,8,0,11,4,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193784,C1203.0000R,2024-05-09,2136.5999999999985,174.3,92.9,39.1,18.79,184,Sujo de óleo,88,0,11,0,3,9,7,0,18,3,11,11,0,10,3,3,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193784,C1203.0000R,2024-05-10,2129.599999999998,174.1,93.1,39.2,18.743,182,Sujo de óleo,89,8,10,1,1,10,14,0,15,7,2,4,0,11,1,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193784,C1203.0000R,2024-05-11,2129.599999999998,173.5,93.7,39.3,18.728,148,Sujo de óleo,70,5,11,0,3,2,16,0,6,1,2,3,0,7,0,1,1,2,0,4,1,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
